fecha,dia_semana,linea,estacion,afluencia_esperada_prophet,yhat_lower,yhat_upper,prob_critica,riesgo_relativo,riesgo_vs_mismo_dia,ranking_en_el_dia
2026-08-05,Wednesday,linea 6,uam-azcapotzalco,7192.137166336133,6325.804515663731,8055.4632956741325,0.01493312,0.44531137,0.82530975,97
2026-08-29,Saturday,linea 3,la raza,24474.30051308938,20881.770387547786,27929.870054315455,0.01645451,0.4906798,0.8248145,118
2026-08-19,Wednesday,linea 7,mixcoac,20388.990619208013,17618.223431923154,23123.834922987906,0.014920108,0.44492334,0.8245906,59
2026-08-14,Friday,linea 3,eugenia,13604.58083730772,11812.385815014644,15374.822433255531,0.014043727,0.41878933,0.82444143,136
2026-08-30,Sunday,linea 9,lázaro cárdenas,7661.845118602555,6314.653620092077,9062.172244448995,0.025346097,0.7558303,0.82440734,103
2026-08-23,Sunday,linea 12,mexicaltzingo,5327.495046732842,3273.164970913284,7333.091229738359,0.025343854,0.7557634,0.8243344,57
2026-08-24,Monday,linea 8,apatlaco,11338.77591847146,9836.658279475429,12886.591547375896,0.017370593,0.51799774,0.82424635,95
2026-08-29,Saturday,linea 12,ermita,6543.795020155189,5381.091913273862,7678.826046737217,0.016443117,0.49034002,0.82424337,119
2026-08-04,Tuesday,linea 12,mexicaltzingo,17338.318117996307,15432.276731582164,19486.760993928136,0.017869221,0.532867,0.82418823,73
2026-08-06,Thursday,linea 1,isabel la católica,17974.08239877664,15010.51172327775,20755.488255574972,0.014095784,0.4203417,0.8237314,91
2026-08-09,Sunday,linea b,bosque de aragón,5736.1472168867,4844.459291357454,6698.93819688054,0.025317324,0.75497234,0.8234715,41
2026-08-13,Thursday,linea 3,la raza,30076.260510105138,26529.95951458034,33661.31229275339,0.014090238,0.4201763,0.82340735,135
2026-08-06,Thursday,linea 12,mexicaltzingo,17076.098102504184,14970.653871394492,18953.543189588163,0.014089311,0.42014864,0.8233531,92
2026-08-05,Wednesday,linea 2,general anaya,18364.495332644172,15186.873377169086,21593.247615884906,0.014896683,0.4442248,0.823296,98
2026-08-02,Sunday,linea 4,bondojito,3078.6003658107215,2464.8416754867394,3669.5294060421793,0.025307765,0.75468725,0.8231606,70
2026-08-18,Tuesday,linea 7,mixcoac,20307.729463012212,17587.441249868687,23460.3020101794,0.017840967,0.53202444,0.82288504,45
2026-08-04,Tuesday,linea 3,juárez,12889.712387758977,10371.755263698407,15676.71588423943,0.017840607,0.5320137,0.8228684,74
2026-08-27,Thursday,linea 2,xola,19922.82729718538,17200.306230325747,22632.103597751593,0.014078068,0.41981336,0.8226961,138
2026-08-30,Sunday,linea 6,el rosario,7652.356223057292,5395.519755850228,10101.072467219035,0.025291236,0.7541944,0.82262295,104
2026-08-26,Wednesday,linea 6,deportivo 18 de marzo,1486.8624545849977,1226.643307816552,1745.605683940093,0.0148842605,0.44385436,0.8226094,125
2026-08-24,Monday,linea 6,deportivo 18 de marzo,1410.8167912487204,1133.3770208952114,1678.9040178905084,0.017331772,0.51684004,0.8224042,96
2026-08-23,Sunday,linea 12,ermita,4481.562894538077,3227.292974256586,5640.503629582928,0.025272788,0.7536442,0.8220229,58
2026-08-12,Wednesday,linea 5,hangares,5251.781381180397,4425.743145779959,6065.870242413005,0.014872177,0.443494,0.82194155,125
2026-08-06,Thursday,linea 7,mixcoac,19053.59324028891,16057.471363582914,21951.10536282379,0.014065147,0.41942808,0.8219411,93
2026-08-08,Saturday,linea b,ricardo flores magón,4580.983502017578,3881.080066613849,5234.3749870595375,0.016386354,0.48864737,0.821398,67
2026-08-19,Wednesday,linea 4,morelos,6690.256230749447,5957.234513419292,7413.035290044819,0.014858532,0.4430871,0.82118744,60
2026-08-07,Friday,linea 6,el rosario,13589.07551898771,11223.448651404626,15893.612895275077,0.013985262,0.4170459,0.8210092,97
2026-08-25,Tuesday,linea b,ricardo flores magón,5260.144148061662,4593.345946445176,5931.705848005726,0.017796203,0.5306896,0.8208204,91
2026-08-29,Saturday,linea 8,escuadrón 201,16909.966847358803,14293.171423434937,19426.42454948554,0.016369216,0.4881363,0.82053894,120
2026-08-05,Wednesday,linea 8,san juan de letrán,22415.036165850048,18540.317919569537,26072.186410352067,0.014841664,0.4425841,0.8202552,99
2026-08-10,Monday,linea 9,chilpancingo,37318.06823145498,33095.1549237667,41088.2485863399,0.017286012,0.5154755,0.8202329,137
2026-08-07,Friday,linea 12,san andrés tomatlán,10201.791188419356,8874.729702980525,11701.108500400696,0.013969872,0.41658694,0.82010573,98
2026-08-17,Monday,linea 6,el rosario,13909.806019714566,11529.125000921307,16298.5170224114,0.017276246,0.5151843,0.8197695,75
2026-08-24,Monday,linea 4,bondojito,5695.801329909879,5086.34178635461,6254.4138636805765,0.01727542,0.5151596,0.8197303,97
2026-08-29,Saturday,linea 6,uam-azcapotzalco,6190.644023031452,5364.797036828923,7023.563727966266,0.016352426,0.4876356,0.8196973,121
2026-08-17,Monday,linea 2,colegio militar,12193.490808778406,9152.600950886854,15208.34203192828,0.017273113,0.5150909,0.81962085,76
2026-08-28,Friday,linea 8,constitución de 1917,109230.16548647666,97145.85892185845,121323.08542577602,0.013960049,0.416294,0.81952906,135
2026-08-24,Monday,linea 12,insurgentes sur,38160.78369599671,34523.845955257086,41866.803660695245,0.017271163,0.5150327,0.8195283,98
2026-08-13,Thursday,linea 2,normal,24767.106150682015,18697.576282502003,30615.123838161908,0.014022139,0.41814557,0.8194277,136
2026-08-13,Thursday,linea 3,niños héroes,21942.789054545603,17960.390563716683,25464.154968196886,0.014014923,0.41793036,0.819006,137
2026-08-01,Saturday,linea 12,periférico oriente,26773.909105282073,21244.669467379663,31956.85502541472,0.016337845,0.48720083,0.81896645,142
2026-08-21,Friday,linea b,impulsora,24918.94510589473,22020.731212882925,27815.809504593413,0.013949399,0.41597643,0.81890386,39
2026-08-16,Sunday,linea 12,mexicaltzingo,5750.927029368315,3731.021753609252,7918.559891817905,0.02517433,0.7507082,0.8188205,52
2026-08-11,Tuesday,linea 2,cuitláhuac,13952.974050448414,11859.1742259614,15962.648397616962,0.017752621,0.52939,0.8188102,170
2026-08-18,Tuesday,linea 4,jamaica,6193.378528736028,5329.304856963456,7113.205925793437,0.017751874,0.5293677,0.8187758,46
2026-08-15,Saturday,linea 5,aragón,5331.233830860782,4357.2201205859255,6236.894707928065,0.016330788,0.48699036,0.81861264,110
2026-08-21,Friday,linea a,pantitlán,36665.834160740626,31374.936932873727,41784.18903260036,0.013943085,0.41578814,0.81853324,40
2026-08-19,Wednesday,linea 8,garibaldi/lagunilla,14518.87955648253,12135.13152573825,16963.731488556914,0.014810093,0.44164264,0.81851035,61
2026-08-19,Wednesday,linea 3,deportivo 18 de marzo,28255.29621192195,24771.967855429994,31693.003938027712,0.014809147,0.44161445,0.81845814,62
2026-08-24,Monday,linea 12,eje central,13021.098283205716,11756.216246856284,14267.023770162734,0.01724854,0.51435804,0.8184548,99
2026-08-06,Thursday,linea b,olímpica,15078.429512997223,13247.164088310381,16795.423785431405,0.014005016,0.41763493,0.8184271,94
2026-08-03,Monday,linea 8,san juan de letrán,20870.019712066904,16822.69087256993,24922.565703346267,0.017238714,0.514065,0.8179886,105
2026-08-28,Friday,linea 3,niños héroes,20345.816624030802,16410.600205268896,23870.989218534774,0.013931054,0.41542935,0.8178269,136
2026-08-12,Wednesday,linea 6,tezozómoc,5397.438064148581,4715.597931764,6093.71327416682,0.014797319,0.4412617,0.8178044,126
2026-08-06,Thursday,linea 3,universidad,61381.12093854765,51313.6483152902,71421.21673137564,0.013994155,0.41731107,0.8177924,95
2026-08-26,Wednesday,linea 6,uam-azcapotzalco,7837.843106389591,6928.336065778961,8763.115635104888,0.014796928,0.44125006,0.81778276,126
2026-08-01,Saturday,linea 8,bellas artes,18974.381662461066,15438.307849201763,22648.477179091544,0.01631035,0.48638088,0.81758815,143
2026-08-26,Wednesday,linea 6,ferrería/arena ciudad de méxico,23002.114037559462,19094.43769299377,26903.545043463135,0.014791222,0.4410799,0.81746745,127
2026-08-30,Sunday,linea 8,salto del agua,8657.067393439116,5546.907996517741,11406.050626200169,0.025128938,0.74935454,0.81734407,105
2026-08-28,Friday,linea 7,refinería,10131.473825434388,7858.719504715655,12513.666821027087,0.0139204,0.41511166,0.8172015,137
2026-08-06,Thursday,linea 2,villa de cortés,16291.75638934011,13623.381539665415,18784.317138405877,0.013981542,0.41693494,0.8170553,96
2026-08-30,Sunday,linea 8,obrera,5447.500991317083,4086.120538974123,6782.107707022902,0.025119325,0.7490679,0.8170314,106
2026-08-07,Friday,linea 5,aragón,6433.8017004363055,5550.004170633269,7311.357481694272,0.0139175,0.41502517,0.81703126,99
2026-08-24,Monday,linea a,agrícola oriental,11312.620701319516,9706.621803680986,13006.394733290392,0.017212244,0.5132757,0.8167325,100
2026-08-15,Saturday,linea 2,tasqueña,44036.15721217369,34733.24250504868,53094.68096295576,0.01628719,0.48569027,0.8164273,111
2026-08-06,Thursday,linea 12,san andrés tomatlán,10226.830064599379,8738.8124020091,11619.246983423798,0.013969872,0.41658694,0.81637335,97
2026-08-03,Monday,linea 2,general anaya,17334.03877366461,14144.099217785484,20546.67747456647,0.017192598,0.5126899,0.81580037,106
2026-08-17,Monday,linea b,impulsora,22645.910564210746,19638.85671001707,25621.477557909857,0.017190086,0.51261497,0.81568116,77
2026-08-08,Saturday,linea 4,martín carrera,18592.755841478094,15451.818080462626,21398.26189302518,0.016271926,0.4852351,0.81566215,68
2026-08-06,Thursday,linea b,impulsora,21232.55405938128,18458.37512534792,23976.65058957842,0.013957101,0.4162061,0.81562704,98
2026-08-19,Wednesday,linea a,peñón viejo,14320.459502925181,12783.266285594314,15883.460538367008,0.01474814,0.4397952,0.8150864,63
2026-08-08,Saturday,linea 8,escuadrón 201,15231.218643319708,12725.1743193381,17794.3615093279,0.01625917,0.48485467,0.81502265,69
2026-08-05,Wednesday,linea 8,cerro de la estrella,10172.153711648758,8955.862500428162,11380.356277287032,0.014745833,0.4397264,0.81495893,100
2026-08-05,Wednesday,linea b,ricardo flores magón,5418.837109393964,4697.9180609730365,6052.591024325173,0.014744053,0.4396733,0.8148605,101
2026-08-15,Saturday,linea 5,la raza,6205.531746114278,4821.402359941423,7559.15364138931,0.01625582,0.4847548,0.81485474,112
2026-08-25,Tuesday,linea 8,apatlaco,11918.889085981267,10390.636329224613,13400.905748333942,0.01766579,0.52680063,0.8148053,92
2026-08-06,Thursday,linea 2,san cosme,17294.65767734495,14519.930250951149,20108.867756301916,0.01394298,0.415785,0.8148019,99
2026-08-26,Wednesday,linea 2,san cosme,19646.382262245093,16800.678113224705,22229.267158509316,0.014739274,0.4395308,0.8145964,128
2026-08-03,Monday,linea b,ecatepec,21115.200104709464,18004.311167692587,24688.43711256476,0.017166762,0.51191944,0.8145744,107
2026-08-08,Saturday,linea 3,indios verdes,71334.00685950658,61018.001692945596,80422.4029227201,0.016248792,0.48454523,0.8145025,70
2026-08-07,Friday,linea 5,eduardo molina,6121.611029088763,5275.4037630418425,6920.8149163480375,0.01387403,0.4137289,0.8144793,100
2026-08-24,Monday,linea 7,camarones,14253.013686258364,12415.268867111341,15929.561730225589,0.017150568,0.5114365,0.813806,101
2026-08-14,Friday,linea 2,san antonio abad,16634.187658399394,13994.02416412669,19245.176100136905,0.013861367,0.41335127,0.8137359,137
2026-08-08,Saturday,linea 2,san antonio abad,10326.38641380108,7820.521894082144,12958.567281341611,0.016229603,0.483973,0.8135406,71
2026-08-18,Tuesday,linea 8,iztapalapa,9835.884133068465,8166.9725294775935,11526.326607266654,0.017637234,0.52594906,0.8134882,47
2026-08-06,Thursday,linea 7,san antonio,11790.979683612777,10330.403257244267,13424.806224706383,0.013912189,0.4148668,0.81300247,100
2026-08-18,Tuesday,linea 7,san joaquín,30137.738725740677,25754.759497534014,34306.760187258864,0.017619396,0.52541715,0.8126654,48
2026-08-21,Friday,linea 2,chabacano,26958.481866216487,23090.801222973474,30753.03765701857,0.013842926,0.41280136,0.81265336,41
2026-08-08,Saturday,linea 7,aquiles serdán,9132.983000522721,7271.4190413035385,11014.934267309498,0.016210094,0.48339123,0.81256264,72
2026-08-05,Wednesday,linea 6,tezozómoc,5182.4436549956745,4509.193211486953,5895.829245298835,0.014693703,0.43817183,0.8120778,102
2026-08-07,Friday,linea 8,escuadrón 201,19426.355595839737,16961.242436417328,22143.426440071235,0.013831389,0.41245732,0.8119761,101
2026-08-06,Thursday,linea b,ricardo flores magón,5350.385329715572,4683.7916186649045,6035.228467241008,0.01388331,0.41400564,0.8113149,101
2026-08-02,Sunday,linea 3,eugenia,3969.2051706283755,2241.0181859984837,5810.499849284133,0.024943424,0.74382246,0.81131005,71
2026-08-08,Saturday,linea 8,bellas artes,19954.327496191392,16531.114162279184,23194.866053245747,0.016174242,0.4823221,0.8107655,73
2026-08-03,Monday,linea 7,tacubaya,5685.095566759079,4827.381032801867,6578.901095722734,0.017084492,0.5094661,0.8106707,108
2026-08-30,Sunday,linea 7,auditorio,9054.697442623454,4252.242618688266,14335.536724262287,0.024916524,0.7430203,0.81043506,107
2026-08-02,Sunday,linea 2,bellas artes,18346.90637639158,12901.245114302654,24400.12636333754,0.02491563,0.74299365,0.81040597,72
2026-08-20,Thursday,linea 1,candelaria,18059.85651111803,16093.1669117014,20211.766202452265,0.013867293,0.41352797,0.8103788,41
2026-08-09,Sunday,linea 2,cuatro caminos,58808.855450295654,49058.272764030065,68145.93875279286,0.024914745,0.74296725,0.81037724,42
2026-08-10,Monday,linea 12,periférico oriente,33153.88172432712,27810.770471945187,38307.379341627326,0.017076664,0.50923264,0.81029916,138
2026-08-25,Tuesday,linea 9,pantitlán,50665.09252013701,45370.360937031335,56278.6818264216,0.017567802,0.5238786,0.81028575,93
2026-08-27,Thursday,linea b,morelos,4662.479637020342,3994.234671711575,5364.529495019284,0.013865351,0.41347006,0.8102653,139
2026-08-26,Wednesday,linea 5,eduardo molina,6743.088344769836,5968.123733358634,7520.2684468913485,0.014659018,0.43713754,0.81016093,129
2026-08-04,Tuesday,linea 8,atlalilco,12976.372853259389,11258.151552725676,14791.647586542462,0.017560292,0.52365464,0.8099394,75
2026-08-10,Monday,linea 2,hidalgo,18508.167478445845,13273.903243677292,23424.335626273794,0.017069014,0.50900453,0.80993617,139
2026-08-28,Friday,linea 3,la raza,32329.616028191325,28827.836087703126,35955.807112473616,0.013794722,0.4113639,0.8098235,138
2026-08-04,Tuesday,linea 7,san antonio,11641.45994470904,10115.351925953593,13083.409841084058,0.017555676,0.523517,0.8097265,76
2026-08-03,Monday,linea 12,san andrés tomatlán,9838.730517971033,8352.761343456094,11335.408720795527,0.017062344,0.50880563,0.80961967,109
2026-08-19,Wednesday,linea 3,guerrero,7652.946012789427,6801.418678489473,8504.499638820389,0.014645593,0.4367372,0.809419,64
2026-08-16,Sunday,linea 8,san juan de letrán,14519.617462066937,10799.074016185632,18466.16366603328,0.024882363,0.7420016,0.80932397,53
2026-08-21,Friday,linea 1,salto del agua,17647.415434904353,15862.359348046026,19558.335161616582,0.013785909,0.41110107,0.80930614,42
2026-08-11,Tuesday,linea 5,oceanía,8049.871232728872,6810.128304979634,9264.948771542962,0.01754258,0.5231265,0.80912244,171
2026-08-16,Sunday,linea 8,bellas artes,14117.638740768814,10689.913857886599,17782.101560613948,0.024870323,0.74164253,0.80893236,54
2026-08-04,Tuesday,linea 1,moctezuma,18429.62543417878,16397.108285694558,20414.54586161161,0.017538127,0.5229937,0.80891705,77
2026-08-11,Tuesday,linea 3,coyoacán,27490.686353001605,24211.67617083602,30839.104897584955,0.017537486,0.52297455,0.8088875,172
2026-08-12,Wednesday,linea a,la paz,46331.073659295114,40732.9003734176,52244.9005425442,0.014635337,0.43643135,0.80885214,127
2026-08-08,Saturday,linea 3,juárez,11412.032040544389,8629.49312373803,14081.325097992318,0.01613599,0.4811814,0.8088481,74
2026-08-19,Wednesday,linea b,olímpica,15966.304674736914,14222.55884594441,17480.751824492647,0.014627618,0.43620116,0.80842555,65
2026-08-25,Tuesday,linea 4,martín carrera,24209.988280752557,21422.983101078553,27196.243752198003,0.017526144,0.52263635,0.80836433,94
2026-08-10,Monday,linea 12,zapata,12967.427034430082,11835.746258620442,14067.85856735836,0.017035382,0.5080016,0.8083403,140
2026-08-07,Friday,linea b,río de los remedios,15590.002342573123,13155.390264130207,18278.528192809892,0.01376918,0.4106022,0.80832404,102
2026-08-05,Wednesday,linea 3,viveros/derechos humanos,18132.9740319689,16032.329240316922,20284.562255024488,0.014625728,0.43614483,0.80832106,103
2026-08-26,Wednesday,linea 2,xola,20042.62680268947,17126.711288632243,22762.46580483447,0.014622587,0.43605113,0.8081475,130
2026-08-23,Sunday,linea 7,camarones,7437.971234114578,5777.377743460064,9101.37826579437,0.024846084,0.74091977,0.808144,59
2026-08-24,Monday,linea 2,villa de cortés,16641.749144393285,14191.445613550297,18951.589407086158,0.017031102,0.50787395,0.80813724,102
2026-08-26,Wednesday,linea 7,tacuba,8858.878090210457,7928.422501531073,9811.544117067315,0.0146155255,0.43584058,0.8077572,131
2026-08-07,Friday,linea 8,iztapalapa,10102.359353678468,8348.32923168597,11802.681054457724,0.013759497,0.41031346,0.8077556,103
2026-08-06,Thursday,linea 9,puebla,29095.2076840329,24242.485033290555,33952.12185483147,0.013819369,0.41209885,0.8075782,102
2026-08-05,Wednesday,linea 12,san andrés tomatlán,10341.59903178795,8886.376902507536,11726.065305765162,0.014609696,0.43566674,0.80743504,104
2026-08-29,Saturday,linea 12,zapata,11371.481116859131,10255.819979894433,12451.841816794384,0.016107718,0.4803383,0.8074308,122
2026-08-13,Thursday,linea 12,mixcoac,17209.613119399008,15355.543588449296,19141.809618506155,0.013804495,0.41165534,0.80670905,138
2026-08-10,Monday,linea 3,miguel ángel de quevedo,32225.58033325789,27529.583606912016,36559.26738396922,0.016998952,0.5069153,0.8066117,141
2026-08-12,Wednesday,linea 3,la raza,29985.747901989685,26232.48143281296,33615.07055463734,0.014594246,0.435206,0.80658114,128
2026-08-27,Thursday,linea 7,refinería,9921.835891744791,7664.585881371965,12155.998099584836,0.01380186,0.41157675,0.80655503,140
2026-08-06,Thursday,linea 3,juárez,13700.482684498726,10995.042096704628,16502.383162416412,0.01379763,0.4114506,0.80630785,103
2026-08-06,Thursday,linea 12,eje central,12705.94629709738,11385.781371168603,14033.28283512984,0.013797148,0.41143626,0.8062797,104
2026-08-14,Friday,linea 12,periférico oriente,35859.51113113948,30375.688216111746,41183.011015585784,0.013720565,0.4091525,0.80547005,138
2026-08-15,Saturday,linea 6,ferrería/arena ciudad de méxico,9887.066687703433,5794.540130471664,13749.401636521288,0.016068347,0.47916427,0.8054573,113
2026-08-24,Monday,linea 6,lindavista,16946.52165566045,13688.663267281774,20035.7691299561,0.01696882,0.50601673,0.8051819,103
2026-08-05,Wednesday,linea 9,puebla,29036.416158057935,24279.100001866704,34083.68803966658,0.014562343,0.43425465,0.804818,105
2026-08-10,Monday,linea 5,hangares,4914.8950098856885,4098.460613786087,5711.812737103274,0.016956512,0.5056497,0.8045979,142
2026-08-05,Wednesday,linea 2,tacuba,30055.10996920544,26353.99918066908,33676.61045130422,0.014556708,0.4340866,0.80450654,106
2026-08-24,Monday,linea 6,tezozómoc,5558.679447939526,4899.747620528243,6193.919429661414,0.016950242,0.5054627,0.8043004,104
2026-08-08,Saturday,linea 7,el rosario,19720.767500905524,15600.05871939368,23722.87140613163,0.016041005,0.4783489,0.80408674,75
2026-08-17,Monday,linea 8,la viga,6263.755202806416,5586.8361476471055,7045.782813414835,0.016944816,0.50530094,0.80404294,78
2026-08-17,Monday,linea 9,puebla,28887.186969520204,23767.44196651287,33949.19918320695,0.016942386,0.50522846,0.8039276,79
2026-08-07,Friday,linea 3,viveros/derechos humanos,18547.29112979968,16401.750818095476,20735.40198951573,0.013690618,0.40825948,0.80371207,104
2026-08-27,Thursday,linea 12,mixcoac,17903.521330398373,16079.424670790238,19762.265880461262,0.01375273,0.41011167,0.80368394,141
2026-08-30,Sunday,linea 7,san pedro de los pinos,5226.580093137167,3327.9999369378816,6905.992863990991,0.024707345,0.7367825,0.8036313,108
2026-08-03,Monday,linea b,garibaldi/lagunilla,5281.063665067214,4153.547444593003,6476.760707925344,0.016935606,0.5050262,0.80360585,110
2026-08-14,Friday,linea 12,culhuacán,16962.120144701967,15346.916888016978,18555.019348161444,0.013686716,0.4081431,0.80348295,139
2026-08-17,Monday,linea 6,ferrería/arena ciudad de méxico,19406.97746635827,15657.565266179829,23464.665522462958,0.016927985,0.504799,0.8032443,80
2026-08-13,Thursday,linea 6,ferrería/arena ciudad de méxico,19327.162086988148,15314.274060227437,23552.46309307318,0.013738417,0.40968487,0.80284756,139
2026-08-20,Thursday,linea 2,revolución,26380.49659450512,21906.33590893779,30747.374111980396,0.013737674,0.4096627,0.8028041,42
2026-08-13,Thursday,linea b,ciudad azteca,45879.18048936289,40013.97490130115,51426.4193127718,0.01373584,0.409608,0.80269694,140
2026-08-06,Thursday,linea 2,general anaya,18313.41167547497,15116.420134358637,21369.598461348876,0.013734031,0.40955406,0.8025912,105
2026-08-19,Wednesday,linea b,garibaldi/lagunilla,5549.993391345611,4490.891345630204,6761.010012035463,0.01450829,0.4326428,0.80183065,66
2026-08-09,Sunday,linea 1,boulevard puerto aéreo,13068.881189520307,11405.829001304837,14724.83887366479,0.024651192,0.735108,0.8018049,43
2026-08-24,Monday,linea b,ciudad azteca,47018.749137741266,41047.976771122274,52523.88686470299,0.016896028,0.50384605,0.8017279,105
2026-08-15,Saturday,linea 3,la raza,22701.589384399937,18556.36621787857,26243.386221793,0.01599284,0.47691265,0.8016724,114
2026-08-12,Wednesday,linea 8,la viga,6650.083151443823,5896.04591028041,7362.3310618645855,0.014501106,0.43242854,0.80143356,129
2026-08-01,Saturday,linea 8,escuadrón 201,14789.242366523455,11979.987795761574,17329.055327656435,0.01598566,0.47669852,0.80131245,144
2026-08-10,Monday,linea 12,lomas estrella,9451.370920147583,8629.46167371303,10276.424704482943,0.016885765,0.50354,0.8012409,143
2026-08-17,Monday,linea b,garibaldi/lagunilla,5405.280385717233,4201.443805013901,6488.181222864945,0.01688146,0.5034116,0.80103666,81
2026-08-26,Wednesday,linea 2,villa de cortés,17539.738355452286,15056.779305576652,20054.108638827707,0.014487477,0.43202212,0.80068034,132
2026-08-29,Saturday,linea 3,tlatelolco,13414.230580245187,11156.40446776403,15956.269255301808,0.015971206,0.4762675,0.80058795,123
2026-08-12,Wednesday,linea 12,mixcoac,17466.816781266698,15794.974103329036,19252.319106385625,0.014485482,0.43196264,0.8005701,130
2026-08-10,Monday,linea 2,normal,21703.61856468189,15832.134227827237,27919.204742815433,0.016870346,0.5030802,0.8005093,144
2026-08-03,Monday,linea b,san lázaro,17988.773819159444,15487.40786051646,20567.406150449267,0.016869554,0.5030566,0.8004717,111
2026-08-06,Thursday,linea 12,mixcoac,16631.837927795128,14708.552555392076,18579.13058646085,0.013694069,0.4083624,0.80025595,106
2026-08-03,Monday,linea 7,el rosario,27678.324551755857,23463.323016946695,31640.764315706616,0.016862527,0.502847,0.80013824,112
2026-08-11,Tuesday,linea 9,centro médico,14122.744471677915,12499.055724255568,15718.188615372526,0.017338766,0.51704866,0.79972184,173
2026-08-03,Monday,linea 3,miguel ángel de quevedo,31359.613027185704,26908.24653904706,35864.34113754672,0.016852608,0.50255126,0.7996676,113
2026-08-14,Friday,linea 5,oceanía,8015.906601612263,6801.118378416131,9203.61080482507,0.013620368,0.4061646,0.799588,140
2026-08-28,Friday,linea 12,parque de los venados,11452.349628342648,10309.704621937637,12590.792470467293,0.013620284,0.4061621,0.7995831,139
2026-08-20,Thursday,linea 12,culhuacán,16917.843011888748,15370.923196448515,18303.585498050914,0.013679103,0.4079161,0.7993814,43
2026-08-08,Saturday,linea 4,morelos,6631.409913570751,5925.3714854147165,7323.325120265578,0.015944922,0.4754837,0.7992704,76
2026-08-18,Tuesday,linea 2,general anaya,18297.334666002433,15095.803078791456,21571.798281482526,0.01732625,0.5166754,0.7991446,49
2026-08-13,Thursday,linea 5,politécnico,23569.481729230858,17619.060872879312,29289.461566614635,0.013673159,0.40773886,0.799034,141
2026-08-15,Saturday,linea 12,culhuacán,13266.15864515807,11680.843124573503,14834.01715155988,0.01593757,0.47526446,0.79890186,115
2026-08-19,Wednesday,linea 1,candelaria,18070.784384771083,15892.717863892636,20278.05863350424,0.014447432,0.43082795,0.79846716,67
2026-08-08,Saturday,linea 1,isabel la católica,16767.55877063384,13906.454977629637,19697.888359226516,0.015928224,0.47498575,0.79843336,77
2026-08-20,Thursday,linea 1,boulevard puerto aéreo,18095.349473363953,16573.34962448508,19763.737433281065,0.013655378,0.4072086,0.7979949,44
2026-08-30,Sunday,linea 7,san antonio,5361.420606786159,3730.88160533254,6855.952422764284,0.024514122,0.7310205,0.79734653,109
2026-08-18,Tuesday,linea 7,polanco,45232.26308558354,39579.41510195215,50951.94114067048,0.017285623,0.5154639,0.7972707,50
2026-08-11,Tuesday,linea b,ciudad azteca,44947.9962350683,39229.14231623066,50594.59017722587,0.017285047,0.5154467,0.79724413,174
2026-08-25,Tuesday,linea b,garibaldi/lagunilla,4857.128169510657,3723.613912901045,6052.91067312923,0.017284984,0.5154448,0.7972412,95
2026-08-25,Tuesday,linea 12,insurgentes sur,39551.85468637955,35874.76594773168,43205.981980936456,0.017278723,0.51525813,0.7969525,96
2026-08-19,Wednesday,linea 9,puebla,29446.85360058628,24408.77473288121,34126.61099602065,0.014419784,0.4300035,0.79693913,68
2026-08-04,Tuesday,linea 5,misterios,6886.247971215448,5888.544589143493,7801.421268367559,0.017267633,0.51492745,0.79644096,78
2026-08-10,Monday,linea 3,eugenia,12465.151928041325,10678.658196280552,14263.226556360702,0.01677991,0.5003834,0.79621804,145
2026-08-01,Saturday,linea 9,chilpancingo,25870.849011255552,21781.604924084528,29876.71683841583,0.015880281,0.47355607,0.7960301,145
2026-08-02,Sunday,linea 2,portales,8525.509792870838,6511.844619353856,10581.788872300502,0.024460223,0.7294132,0.7955934,73
2026-08-07,Friday,linea 2,san antonio abad,15727.042681111177,13017.86094996132,18290.17484379574,0.0135503085,0.40407538,0.7954751,105
2026-08-26,Wednesday,linea 3,niños héroes,22417.88241854721,18775.249855118236,26153.951270551963,0.014389644,0.42910472,0.7952734,133
2026-08-13,Thursday,linea 6,vallejo,7709.400505275282,6655.023780691457,8836.68561439894,0.013608484,0.4058102,0.79525447,142
2026-08-06,Thursday,linea 6,ferrería/arena ciudad de méxico,17718.32490479394,13912.149019399305,21390.597666631675,0.013603619,0.40566513,0.7949702,107
2026-08-03,Monday,linea b,buenavista,48829.24040404684,42139.22799274025,55835.28526150557,0.016752658,0.4995707,0.7949249,114
2026-08-15,Saturday,linea 8,obrera,9653.251783391273,8401.680394095596,11020.200477361961,0.015856816,0.4728563,0.79485387,116
2026-08-25,Tuesday,linea 1,isabel la católica,19506.731079798064,16829.8295628561,22295.647571224807,0.01723281,0.51388896,0.7948348,97
2026-08-07,Friday,linea 1,balderas,17879.193595090524,14173.775599833243,21727.830852187457,0.013538732,0.40373018,0.7947956,106
2026-08-22,Saturday,linea b,múzquiz,21816.358918771566,18745.774281788177,25054.16292606654,0.015849756,0.4726458,0.7945,39
2026-08-26,Wednesday,linea 7,san antonio,12471.516944607654,10889.422970177317,13961.2508281359,0.014371383,0.42856014,0.7942642,134
2026-08-27,Thursday,linea 3,niños héroes,22015.259533011686,18384.917223975204,25605.643883898687,0.0135795185,0.40494645,0.7935618,142
2026-08-30,Sunday,linea b,garibaldi/lagunilla,7581.611164272281,6314.583903920049,8734.462171814228,0.024377612,0.72694975,0.7929064,110
2026-08-21,Friday,linea 4,canal del norte,6983.315737682628,6013.314285404728,8034.372194211626,0.013500708,0.4025963,0.7925633,43
